sample,adc,filtered,lead_off
72358,4968,-583.782,0
72359,4997,-582.451,0
72360,5026,-581.737,0
72361,5040,-580.354,0
72362,5040,-577.320,0
72363,5026,-572.154,0
72364,5013,-564.809,0
72365,5010,-555.471,0
72366,5026,-544.371,0
72367,5049,-531.735,0
72368,5083,-517.867,0
72369,5108,-503.230,0
72370,5105,-488.414,0
72371,5086,-474.075,0
72372,5061,-460.884,0
72373,5042,-449.415,0
72374,5050,-439.969,0
72375,5079,-432.399,0
72376,5105,-426.080,0
72377,5135,-420.118,0
72378,5136,-413.723,0
72379,5127,-406.498,0
72380,5108,-398.491,0
72381,5087,-390.022,0
72382,5085,-381.445,0
72383,5103,-373.000,0
72384,5131,-364.754,0
72385,5164,-356.629,0
72386,5183,-348.471,0
72387,5194,-340.085,0
72388,5179,-331.208,0
72389,5161,-321.527,0
72390,5163,-310.811,0
72391,5183,-298.971,0
72392,5204,-286.026,0
72393,5230,-272.161,0
72394,5245,-257.897,0
72395,5235,-244.118,0
72396,5211,-231.908,0
72397,5191,-222.266,0
72398,5190,-215.716,0
72399,5209,-211.924,0
72400,5249,-209.593,0
72401,5304,-206.752,0
72402,5345,-201.297,0
72403,5355,-191.597,0
72404,5344,-177.056,0
72405,5321,-158.402,0
72406,5309,-137.439,0
72407,5316,-116.365,0
72408,5327,-97.036,0
72409,5338,-80.630,0
72410,5359,-67.799,0
72411,5357,-58.922,0
72412,5343,-54.138,0
72413,5321,-53.259,0
72414,5302,-55.648,0
72415,5299,-60.162,0
72416,5322,-65.245,0
72417,5362,-69.161,0
72418,5403,-70.283,0
72419,5426,-67.426,0
72420,5420,-60.181,0
72421,5398,-49.122,0
72422,5376,-35.720,0
72423,5370,-21.853,0
72424,5384,-9.133,0
72425,5400,1.569,0
72426,5428,10.119,0
72427,5452,16.781,0
72428,5459,21.944,0
72429,5443,26.028,0
72430,5405,29.397,0
72431,5373,32.183,0
72432,5367,34.174,0
72433,5390,35.001,0
72434,5422,34.537,0
72435,5452,33.158,0
72436,5462,31.630,0
72437,5451,30.767,0
72438,5428,31.095,0
72439,5400,32.716,0
72440,5395,35.370,0
72441,5414,38.648,0
72442,5448,42.265,0
72443,5485,46.229,0
72444,5505,50.780,0
72445,5496,56.154,0
72446,5465,62.296,0
72447,5426,68.664,0
72448,5412,74.312,0
72449,5421,78.280,0
72450,5443,80.095,0
72451,5473,79.977,0
72452,5485,78.612,0
72453,5479,76.727,0
72454,5461,74.751,0
72455,5434,72.781,0
72456,5415,70.794,0
72457,5429,68.893,0
72458,5458,67.486,0
72459,5491,67.292,0
72460,5514,69.048,0
72461,5510,73.043,0
72462,5494,78.802,0
72463,5475,85.198,0
72464,5467,91.008,0
72465,5472,95.573,0
72466,5490,99.097,0
72467,5506,102.366,0
72468,5531,106.107,0
72469,5541,110.486,0
72470,5533,115.082,0
72471,5519,119.209,0
72472,5504,122.347,0
72473,5499,124.476,0
72474,5510,126.106,0
72475,5528,128.001,0
72476,5552,130.739,0
72477,5562,134.380,0
72478,5543,138.373,0
72479,5514,141.687,0
72480,5482,143.104,0
72481,5454,141.669,0
72482,5454,137.053,0
72483,5468,129.676,0
72484,5488,120.546,0
72485,5502,110.891,0
72486,5491,101.710,0
72487,5461,93.454,0
72488,5422,85.937,0
72489,5389,78.535,0
72490,5385,70.581,0
72491,5397,61.792,0
72492,5419,52.473,0
72493,5439,43.357,0
72494,5443,35.210,0
72495,5430,28.494,0
72496,5410,23.280,0
72497,5382,19.387,0
72498,5377,16.604,0
72499,5388,14.829,0
72500,5413,14.118,0
72501,5443,14.598,0
72502,5464,16.318,0
72503,5460,19.171,0
72504,5445,22.879,0
72505,5421,27.060,0
72506,5401,31.330,0
72507,5398,35.367,0
72508,5405,38.861,0
72509,5416,41.428,0
72510,5426,42.533,0
72511,5428,41.583,0
72512,5411,38.211,0
72513,5391,32.574,0
72514,5385,25.461,0
72515,5405,18.258,0
72516,5433,12.786,0
72517,5473,10.902,0
72518,5500,13.920,0
72519,5511,22.098,0
72520,5506,34.506,0
72521,5487,49.328,0
72522,5472,64.481,0
72523,5479,78.257,0
72524,5521,89.831,0
72525,5577,99.553,0
72526,5635,108.859,0
72527,5673,119.728,0
72528,5678,133.875,0
72529,5662,152.000,0
72530,5634,173.432,0
72531,5616,196.294,0
72532,5618,218.099,0
72533,5639,236.496,0
72534,5672,249.898,0
72535,5709,257.833,0
72536,5725,261.016,0
72537,5725,261.128,0
72538,5712,260.335,0
72539,5714,260.724,0
72540,5735,263.930,0
72541,5776,271.007,0
72542,5828,282.440,0
72543,5876,298.159,0
72544,5905,317.565,0
72545,5880,339.553,0
72546,5836,362.397,0
72547,5779,383.645,0
72548,5732,400.315,0
72549,5700,409.435,0
72550,5685,408.672,0
72551,5687,396.844,0
72552,5694,374.278,0
72553,5681,342.972,0
72554,5655,306.368,0
72555,5616,268.625,0
72556,5574,233.620,0
72557,5543,203.970,0
72558,5518,180.407,0
72559,5500,161.679,0
72560,5466,145.005,0
72561,5407,126.869,0
72562,5326,103.844,0
72563,5248,73.286,0
72564,5195,33.950,0
72565,5174,-13.511,0
72566,5175,-66.411,0
72567,5193,-120.533,0
72568,5211,-171.186,0
72569,5221,-214.337,0
72570,5212,-247.367,0
72571,5189,-269.321,0
72572,5155,-280.780,0
72573,5141,-283.556,0
72574,5153,-280.233,0
72575,5176,-273.549,0
72576,5211,-265.822,0
72577,5223,-258.620,0
72578,5210,-252.757,0
72579,5194,-248.517,0
72580,5163,-245.847,0
72581,5152,-244.413,0
72582,5158,-243.647,0
72583,5179,-242.843,0
72584,5203,-241.364,0
72585,5220,-238.881,0
72586,5215,-235.519,0
72587,5196,-231.799,0
72588,5173,-228.391,0
72589,5163,-225.759,0
72590,5167,-223.863,0
72591,5184,-222.128,0
72592,5202,-219.779,0
72593,5215,-216.350,0
72594,5224,-212.018,0
72595,5239,-207.428,0
72596,5283,-202.945,0
72597,5358,-197.632,0
72598,5472,-188.534,0
72599,5598,-170.837,0
72600,5735,-139.056,0
72601,5878,-88.765,0
72602,6044,-17.900,0
72603,6232,73.187,0
72604,6479,182.975,0
72605,6826,310.785,0
72606,7281,458.882,0
72607,7786,633.731,0
72608,8244,845.168,0
72609,8572,1102.676,0
72610,8695,1409.526,0
72611,8552,1756.923,0
72612,8122,2120.398,0
72613,7436,2459.816,0
72614,6626,2723.545,0
72615,5863,2856.924,0
72616,5258,2814.258,0
72617,4881,2571.731,0
72618,4721,2137.051,0
72619,4721,1551.997,0
72620,4819,886.230,0
72621,4952,223.720,0
72622,5070,-354.444,0
72623,5152,-786.212,0
72624,5205,-1039.670,0
72625,5229,-1116.541,0
72626,5222,-1047.879,0
72627,5184,-883.871,0
72628,5133,-681.035,0
72629,5072,-490.084,0
72630,5015,-347.091,0
72631,4981,-269.465,0
72632,4976,-256.795,0
72633,4993,-295.351,0
72634,5010,-364.447,0
72635,5031,-442.792,0
72636,5032,-513.273,0
72637,5019,-565.313,0
72638,4991,-594.987,0
72639,4980,-603.627,0
72640,4987,-595.747,0
72641,5008,-577.010,0
72642,5035,-552.818,0
72643,5069,-527.654,0
72644,5077,-504.842,0
72645,5073,-486.448,0
72646,5060,-473.232,0
72647,5053,-464.652,0
72648,5051,-459.010,0
72649,5063,-453.977,0
72650,5083,-447.434,0
72651,5107,-438.284,0
72652,5121,-426.791,0
72653,5115,-414.309,0
72654,5096,-402.595,0
72655,5075,-393.060,0
72656,5063,-386.241,0
72657,5069,-381.679,0
72658,5099,-378.221,0
72659,5131,-374.530,0
72660,5159,-369.569,0
72661,5165,-362.891,0
72662,5152,-354.666,0
72663,5131,-345.466,0
72664,5106,-335.943,0
72665,5117,-326.571,0
72666,5147,-317.482,0
72667,5186,-308.393,0
72668,5224,-298.767,0
72669,5244,-288.130,0
72670,5236,-276.330,0
72671,5214,-263.613,0
72672,5181,-250.560,0
72673,5167,-237.946,0
72674,5178,-226.559,0
72675,5206,-216.991,0
72676,5241,-209.470,0
72677,5266,-203.828,0
72678,5277,-199.555,0
72679,5275,-195.835,0
72680,5262,-191.596,0
72681,5255,-185.656,0
72682,5276,-177.032,0
72683,5312,-165.188,0
72684,5348,-150.160,0
72685,5380,-132.588,0
72686,5382,-113.669,0
72687,5375,-94.929,0
72688,5361,-77.815,0
72689,5356,-63.201,0
72690,5361,-51.082,0
72691,5374,-40.718,0
72692,5402,-31.188,0
72693,5431,-21.953,0
72694,5441,-13.036,0
72695,5433,-4.851,0
72696,5423,2.140,0
72697,5411,7.793,0
72698,5418,12.545,0
72699,5449,17.389,0
72700,5493,23.594,0
72701,5539,32.312,0
72702,5570,44.209,0
72703,5580,59.252,0
72704,5582,76.778,0
72705,5578,95.831,0
72706,5576,115.563,0
72707,5584,135.405,0
72708,5614,154.907,0
72709,5655,173.550,0
72710,5700,190.794,0
72711,5733,206.362,0
72712,5756,220.560,0
72713,5773,234.418,0
72714,5789,249.560,0
72715,5824,267.769,0
72716,5873,290.443,0
72717,5935,318.154,0
72718,5997,350.506,0
72719,6042,386.307,0
72720,6066,423.946,0
72721,6063,461.777,0
72722,6048,498.309,0
72723,6047,532.197,0
72724,6067,562.229,0
72725,6111,587.497,0
72726,6164,607.680,0
72727,6206,623.249,0
72728,6222,635.410,0
72729,6225,645.759,0
72730,6207,655.816,0
72731,6198,666.618,0
72732,6202,678.466,0
72733,6209,690.864,0
72734,6219,702.590,0
72735,6225,711.873,0
72736,6215,716.778,0
72737,6190,715.767,0
72738,6168,708.244,0
72739,6157,694.882,0
72740,6149,677.606,0
72741,6153,659.060,0
72742,6163,641.683,0
72743,6169,626.874,0
72744,6139,614.623,0
72745,6079,603.549,0
72746,6002,591.196,0
72747,5918,574.583,0
72748,5850,550.952,0
72749,5789,518.418,0
72750,5739,476.273,0
72751,5686,424.845,0
72752,5619,365.119,0
72753,5533,298.376,0
72754,5447,225.996,0
72755,5367,149.545,0
72756,5309,71.015,0
72757,5282,-7.024,0
72758,5256,-81.612,0
72759,5232,-150.001,0
72760,5199,-210.480,0
72761,5142,-262.927,0
72762,5067,-308.777,0
72763,4995,-350.490,0
72764,4948,-390.677,0
72765,4935,-431.114,0
72766,4942,-472.007,0
72767,4950,-511.955,0
72768,4958,-548.680,0
72769,4948,-580.059,0
72770,4917,-604.884,0
72771,4880,-623.115,0
72772,4850,-635.684,0
72773,4847,-643.976,0
72774,4868,-649.226,0
72775,4903,-652.090,0
72776,4935,-652.589,0
72777,4935,-650.440,0
72778,4909,-645.620,0
72779,4883,-638.800,0
72780,4857,-631.258,0
72781,4849,-624.300,0
72782,4863,-618.666,0
72783,4887,-614.307,0
72784,4917,-610.573,0
72785,4927,-606.652,0
72786,4929,-601.974,0
72787,4910,-596.375,0
72788,4885,-589.992,0
72789,4865,-583.084,0
72790,4874,-575.905,0
72791,4897,-568.605,0
72792,4927,-561.164,0
72793,4942,-553.476,0
72794,4940,-545.567,0
72795,4910,-537.770,0
72796,4875,-530.738,0
72797,4852,-525.244,0
72798,4845,-521.820,0
72799,4868,-520.439,0
72800,4889,-520.447,0
72801,4912,-520.820,0
72802,4929,-520.588,0
72803,4925,-519.081,0
72804,4921,-515.877,0
72805,4905,-510.636,0
72806,4900,-503.036,0
72807,4901,-492.946,0
72808,4913,-480.726,0
72809,4939,-467.388,0
72810,4953,-454.385,0
72811,4949,-443.109,0
72812,4933,-434.442,0
72813,4914,-428.542,0
72814,4901,-424.843,0
72815,4896,-422.292,0
72816,4912,-419.786,0
72817,4939,-416.580,0
72818,4959,-412.427,0
72819,4956,-407.482,0
72820,4941,-402.155,0
72821,4927,-396.929,0
72822,4914,-392.081,0
72823,4921,-387.442,0
72824,4946,-382.411,0
72825,4977,-376.194,0
72826,5012,-368.127,0
72827,5020,-357.945,0
72828,4994,-345.953,0
72829,4966,-333.108,0
72830,4939,-320.864,0
72831,4932,-310.666,0
72832,4956,-303.344,0
72833,4989,-298.744,0
72834,5023,-295.789,0
72835,5053,-292.932,0
72836,5060,-288.690,0
72837,5057,-281.987,0
72838,5043,-272.276,0
72839,5033,-259.544,0
72840,5043,-244.279,0
72841,5057,-227.406,0
72842,5078,-210.185,0
72843,5111,-194.030,0
72844,5108,-180.166,0
72845,5091,-169.302,0
72846,5061,-161.587,0
72847,5036,-156.772,0
72848,5029,-154.366,0
72849,5037,-153.749,0
72850,5056,-154.295,0
72851,5085,-155.474,0
72852,5098,-156.846,0
72853,5098,-157.947,0
72854,5077,-158.228,0
72855,5060,-157.139,0
72856,5057,-154.279,0
72857,5073,-149.463,0
72858,5099,-142.729,0
72859,5126,-134.351,0
72860,5140,-124.865,0
72861,5123,-115.072,0
72862,5098,-105.973,0
72863,5076,-98.598,0
72864,5065,-93.646,0
72865,5071,-91.154,0
72866,5085,-90.490,0
72867,5103,-90.710,0
72868,5110,-91.058,0
72869,5088,-91.321,0
72870,5063,-91.921,0
72871,5039,-93.652,0
72872,5033,-97.094,0
72873,5045,-102.038,0
72874,5071,-107.321,0
72875,5095,-111.225,0
72876,5114,-112.237,0
72877,5120,-109.712,0
72878,5109,-104.051,0
72879,5085,-96.397,0
72880,5062,-88.140,0
72881,5061,-80.487,0
72882,5079,-74.149,0
72883,5108,-69.195,0
72884,5136,-65.162,0
72885,5151,-61.369,0
72886,5150,-57.227,0
72887,5140,-52.397,0
72888,5127,-46.725,0
72889,5125,-40.104,0
72890,5133,-32.417,0
72891,5143,-23.657,0
72892,5149,-14.203,0
72893,5135,-5.079,0
72894,5103,2.029,0
72895,5062,5.083,0
72896,5044,2.367,0
72897,5039,-6.656,0
72898,5057,-20.736,0
72899,5089,-36.964,0
72900,5122,-51.641,0
72901,5155,-61.433,0
72902,5169,-64.269,0
72903,5169,-59.666,0
72904,5155,-48.533,0
72905,5134,-32.714,0
72906,5130,-14.518,0
72907,5145,3.710,0
72908,5164,19.987,0
72909,5182,32.972,0
72910,5185,42.000,0
72911,5178,46.991,0
72912,5155,48.369,0
72913,5133,46.970,0
72914,5134,43.910,0
72915,5165,40.503,0
72916,5202,38.238,0
72917,5238,38.634,0
72918,5254,42.823,0
72919,5256,51.088,0
72920,5252,62.747,0
72921,5243,76.500,0
72922,5236,91.004,0
72923,5243,105.242,0
72924,5264,118.566,0
72925,5292,130.582,0
72926,5322,141.067,0
72927,5336,150.005,0
72928,5329,157.647,0
72929,5317,164.466,0
72930,5310,171.016,0
72931,5317,177.826,0
72932,5338,185.329,0
72933,5369,193.778,0
72934,5392,203.147,0
72935,5398,213.071,0
72936,5391,222.863,0
72937,5370,231.669,0
72938,5345,238.730,0
72939,5338,243.580,0
72940,5350,246.145,0
72941,5379,246.787,0
72942,5416,246.262,0
72943,5437,245.587,0
72944,5431,245.774,0
72945,5409,247.464,0
72946,5377,250.641,0
72947,5353,254.615,0
72948,5357,258.290,0
72949,5368,260.596,0
72950,5392,260.859,0
72951,5416,258.951,0
72952,5419,255.266,0
72953,5410,250.592,0
72954,5388,245.889,0
72955,5366,242.022,0
72956,5365,239.546,0
72957,5371,238.599,0
72958,5400,238.928,0
72959,5412,240.016,0
72960,5415,241.202,0
72961,5405,241.790,0
72962,5376,241.197,0
72963,5350,239.101,0
72964,5340,235.501,0
72965,5356,230.723,0
72966,5392,225.444,0
72967,5440,220.701,0
72968,5484,217.814,0
72969,5506,218.229,0
72970,5516,223.226,0
72971,5507,233.578,0
72972,5506,249.262,0
72973,5516,269.334,0
72974,5536,292.055,0
72975,5563,315.218,0
72976,5592,336.576,0
72977,5608,354.350,0
72978,5610,367.673,0
72979,5610,376.787,0
72980,5629,382.965,0
72981,5680,388.325,0
72982,5744,395.585,0
72983,5806,407.602,0
72984,5863,426.583,0
72985,5892,453.310,0
72986,5894,486.769,0
72987,5870,524.301,0
72988,5840,562.144,0
72989,5826,596.214,0
72990,5823,622.979,0
72991,5823,640.120,0
72992,5822,646.732,0
72993,5809,643.086,0
72994,5768,630.249,0
72995,5710,609.684,0
72996,5649,582.909,0
72997,5611,551.335,0
72998,5596,516.365,0
72999,5596,479.590,0
73000,5603,442.785,0
73001,5600,407.626,0
73002,5585,375.346,0
73003,5552,346.544,0
73004,5493,321.187,0
73005,5431,298.611,0
73006,5399,277.520,0
73007,5389,256.257,0
73008,5396,233.392,0
73009,5406,208.277,0
73010,5402,181.249,0
73011,5383,153.465,0
73012,5358,126.525,0
73013,5349,102.116,0
73014,5358,81.840,0
73015,5379,67.133,0
73016,5399,59.018,0
73017,5418,57.652,0
73018,5413,61.967,0
73019,5384,69.694,0
73020,5343,77.788,0
73021,5309,83.155,0
73022,5284,83.479,0
73023,5286,77.839,0
73024,5299,66.830,0
73025,5317,52.186,0
73026,5331,36.113,0
73027,5322,20.646,0
73028,5300,7.225,0
73029,5278,-3.444,0
73030,5259,-11.248,0
73031,5258,-16.409,0
73032,5281,-19.283,0
73033,5308,-20.239,0
73034,5329,-19.615,0
73035,5330,-17.780,0
73036,5317,-15.229,0
73037,5297,-12.544,0
73038,5315,-10.131,0
73039,5386,-7.649,0
73040,5511,-3.272,0
73041,5680,6.787,0
73042,5849,27.991,0
73043,5983,66.264,0
73044,6077,126.103,0
73045,6166,208.824,0
73046,6278,312.021,0
73047,6451,430.729,0
73048,6749,559.882,0
73049,7180,697.346,0
73050,7700,846.532,0
73051,8217,1017.173,0
73052,8610,1222.954,0
73053,8798,1475.807,0
73054,8727,1778.398,0
73055,8361,2117.475,0
73056,7720,2460.586,0
73057,6890,2757.692,0
73058,6047,2948.378,0
73059,5317,2974.336,0
73060,4814,2794.848,0
73061,4531,2400.713,0
73062,4433,1821.367,0
73063,4487,1121.813,0
73064,4642,389.868,0
73065,4827,-282.266,0
73066,4989,-816.842,0
73067,5109,-1165.143,0
73068,5166,-1314.523,0
73069,5164,-1286.832,0
73070,5111,-1129.587,0
73071,5042,-903.003,0
73072,4985,-666.397,0
73073,4959,-467.017,0
73074,4948,-333.363,0
73075,4960,-273.815,0
73076,4971,-279.919,0
73077,4966,-332.507,0
73078,4947,-408.587,0
73079,4912,-487.245,0
73080,4882,-553.424,0
73081,4882,-599.238,0
73082,4915,-623.114,0
73083,4958,-627.629,0
73084,5002,-617.233,0
73085,5018,-596.708,0
73086,5019,-570.499,0
73087,5000,-542.531,0
73088,4977,-516.088,0
73089,4971,-493.580,0
73090,4984,-476.271,0
73091,5002,-464.137,0
73092,5031,-456.080,0
73093,5043,-450.489,0
73094,5047,-445.848,0
73095,5039,-441.127,0
73096,5016,-435.853,0
73097,4999,-429.974,0
73098,4998,-423.710,0
73099,5016,-417.364,0
73100,5045,-411.130,0
73101,5072,-404.964,0
73102,5085,-398.626,0
73103,5084,-391.808,0
73104,5073,-384.276,0
73105,5066,-375.906,0
73106,5073,-366.616,0
73107,5089,-356.288,0
73108,5106,-344.817,0
73109,5127,-332.332,0
73110,5139,-319.377,0
73111,5137,-306.826,0
73112,5124,-295.588,0
73113,5112,-286.277,0
73114,5119,-278.968,0
73115,5142,-273.063,0
73116,5180,-267.342,0
73117,5229,-260.254,0
73118,5258,-250.347,0
73119,5268,-236.717,0
73120,5263,-219.372,0
73121,5253,-199.268,0
73122,5249,-177.954,0
73123,5261,-157.028,0
73124,5289,-137.658,0
73125,5322,-120.364,0
73126,5344,-105.094,0
73127,5352,-91.529,0
73128,5349,-79.408,0
73129,5344,-68.614,0
73130,5356,-58.965,0
73131,5388,-49.861,0
73132,5437,-40.055,0
73133,5494,-27.794,0
73134,5537,-11.348,0
73135,5556,10.271,0
73136,5566,36.743,0
73137,5561,66.423,0
73138,5553,96.888,0
73139,5557,125.706,0
73140,5565,151.031,0
73141,5581,171.817,0
73142,5604,187.707,0
73143,5628,198.834,0
73144,5649,205.796,0
73145,5659,209.771,0
73146,5659,212.505,0
73147,5671,216.016,0
73148,5701,222.142,0
73149,5735,232.197,0
73150,5783,246.766,0
73151,5815,265.619,0
73152,5836,287.779,0
73153,5845,311.741,0
73154,5853,335.865,0
73155,5874,358.886,0
73156,5910,380.358,0
73157,5956,400.798,0
73158,6015,421.414,0
73159,6073,443.575,0
73160,6104,468.306,0
73161,6123,495.903,0
73162,6131,525.787,0
73163,6139,556.701,0
73164,6150,587.165,0
73165,6173,615.867,0
73166,6204,641.833,0
73167,6245,664.454,0
73168,6270,683.499,0
73169,6274,699.083,0
73170,6260,711.511,0
73171,6244,721.053,0
73172,6249,727.889,0
73173,6277,732.330,0
73174,6323,735.156,0
73175,6375,737.735,0
73176,6417,741.763,0
73177,6426,748.714,0
73178,6413,759.214,0
73179,6389,772.630,0
73180,6369,787.152,0
73181,6360,800.370,0
73182,6373,810.016,0
73183,6376,814.536,0
73184,6372,813.240,0
73185,6351,806.037,0
73186,6309,793.083,0
73187,6238,774.550,0
73188,6163,750.474,0
73189,6100,720.654,0
73190,6052,684.761,0
73191,6012,642.611,0
73192,5967,594.361,0
73193,5893,540.453,0
73194,5808,481.342,0
73195,5717,417.297,0
73196,5624,348.547,0
73197,5549,275.649,0
73198,5494,199.747,0
73199,5453,122.571,0
73200,5420,46.153,0
73201,5380,-27.606,0
73202,5329,-97.314,0
73203,5269,-162.251,0
73204,5193,-222.309,0
73205,5122,-277.853,0
73206,5073,-329.617,0
73207,5051,-378.506,0
73208,5051,-425.227,0
73209,5054,-469.901,0
73210,5048,-511.903,0
73211,5025,-550.054,0
73212,4990,-583.055,0
73213,4959,-609.963,0
73214,4952,-630.458,0
73215,4960,-644.793,0
73216,4987,-653.553,0
73217,5021,-657.426,0
73218,5041,-657.061,0
73219,5031,-653.053,0
73220,5004,-646.112,0
73221,4985,-637.246,0
73222,4972,-627.666,0
73223,4967,-618.454,0
73224,4979,-610.376,0
73225,5007,-603.881,0
73226,5019,-599.112,0
73227,5023,-595.883,0
73228,5014,-593.731,0
73229,4999,-591.981,0
73230,4991,-589.810,0
73231,5008,-586.336,0
73232,5037,-580.710,0
73233,5071,-572.233,0
73234,5095,-560.571,0
73235,5086,-546.034,0
73236,5060,-529.770,0
73237,5030,-513.687,0
73238,5010,-499.940,0
73239,5014,-490.128,0
73240,5031,-484.663,0
73241,5062,-482.653,0
73242,5086,-482.344,0
73243,5091,-481.863,0
73244,5071,-479.912,0
73245,5040,-476.187,0
73246,5010,-471.345,0
73247,4996,-466.553,0
73248,5004,-462.879,0
73249,5017,-460.854,0
73250,5053,-460.360,0
73251,5081,-460.750,0
73252,5085,-460.992,0
73253,5069,-459.938,0
73254,5046,-456.731,0
73255,5024,-451.120,0
73256,5024,-443.506,0
73257,5038,-434.755,0
73258,5069,-425.870,0
73259,5094,-417.659,0
73260,5102,-410.514,0
73261,5113,-404.360,0
73262,5111,-398.634,0
73263,5106,-392.310,0
73264,5118,-384.146,0
73265,5138,-373.108,0
73266,5168,-358.765,0
73267,5186,-341.506,0
73268,5189,-322.555,0
73269,5169,-303.786,0
73270,5149,-287.298,0
73271,5133,-274.820,0
73272,5134,-267.095,0
73273,5156,-263.573,0
73274,5187,-262.582,0
73275,5221,-261.908,0
73276,5236,-259.538,0
73277,5225,-254.298,0
73278,5205,-246.189,0
73279,5185,-236.247,0
73280,5187,-225.945,0
73281,5206,-216.414,0
73282,5235,-207.941,0
73283,5280,-199.985,0
73284,5319,-191.551,0
73285,5343,-181.582,0
73286,5348,-169.236,0
73287,5340,-154.087,0
73288,5331,-136.244,0
73289,5332,-116.359,0
73290,5342,-95.561,0
73291,5362,-75.302,0
73292,5380,-57.150,0
73293,5388,-42.485,0
73294,5380,-32.185,0
73295,5357,-26.414,0
73296,5339,-24.621,0
73297,5341,-25.687,0
73298,5364,-28.097,0
73299,5391,-30.143,0
73300,5424,-30.267,0
73301,5446,-27.461,0
73302,5448,-21.472,0
73303,5432,-12.759,0
73304,5404,-2.318,0
73305,5381,8.530,0
73306,5369,18.345,0
73307,5376,25.774,0
73308,5405,29.794,0
73309,5435,30.047,0
73310,5445,27.095,0
73311,5440,22.349,0
73312,5432,17.631,0
73313,5429,14.703,0
73314,5451,14.985,0
73315,5481,19.449,0
73316,5525,28.560,0
73317,5559,42.192,0
73318,5565,59.540,0
73319,5548,79.089,0
73320,5523,98.717,0
73321,5495,116.091,0
73322,5483,129.257,0
73323,5482,137.109,0
73324,5498,139.521,0
73325,5524,137.192,0
73326,5550,131.417,0
73327,5551,123.902,0
73328,5538,116.499,0
73329,5522,110.835,0
73330,5514,107.994,0
73331,5539,108.458,0
73332,5573,112.284,0
73333,5612,119.323,0
73334,5638,129.266,0
73335,5645,141.514,0
73336,5642,155.125,0
73337,5620,168.963,0
73338,5600,181.943,0
73339,5596,193.177,0
73340,5604,202.027,0
73341,5629,208.135,0
73342,5653,211.443,0
73343,5664,212.222,0
73344,5661,211.061,0
73345,5648,208.796,0
73346,5628,206.378,0
73347,5634,204.721,0
73348,5640,204.549,0
73349,5664,206.253,0
73350,5697,209.777,0
73351,5725,214.688,0
73352,5733,220.462,0
73353,5718,226.727,0
73354,5702,233.268,0
73355,5693,239.918,0
73356,5699,246.502,0
73357,5719,252.846,0
73358,5748,258.762,0
73359,5764,264.039,0
73360,5755,268.403,0
73361,5725,271.434,0
73362,5681,272.492,0
73363,5648,270.781,0
73364,5646,265.644,0
73365,5661,256.989,0
73366,5692,245.584,0
73367,5714,232.948,0
73368,5720,220.862,0
73369,5716,210.807,0
73370,5700,203.647,0
73371,5684,199.650,0
73372,5683,198.668,0
73373,5703,200.319,0
73374,5731,204.129,0
73375,5759,209.584,0
73376,5770,216.082,0
73377,5765,222.864,0
73378,5750,229.075,0
73379,5740,234.010,0
73380,5735,237.418,0
73381,5756,239.666,0
73382,5792,241.633,0
73383,5832,244.435,0
73384,5861,249.076,0
73385,5866,256.102,0
73386,5854,265.383,0
73387,5839,276.140,0
73388,5831,287.259,0
73389,5852,297.753,0
73390,5893,307.196,0
73391,5950,315.931,0
73392,5998,324.971,0
73393,6028,335.605,0
73394,6034,348.866,0
73395,6031,365.133,0
73396,6025,384.027,0
73397,6026,404.581,0
73398,6036,425.477,0
73399,6054,445.202,0
73400,6065,462.154,0
73401,6052,474.754,0
73402,6018,481.556,0
73403,5982,481.413,0
73404,5933,473.762,0
73405,5889,458.868,0
73406,5857,437.712,0
73407,5854,411.624,0
73408,5865,382.021,0
73409,5867,350.409,0
73410,5826,318.338,0
73411,5771,287.039,0
73412,5718,256.977,0
73413,5676,227.863,0
73414,5647,199.115,0
73415,5628,170.291,0
73416,5596,141.111,0
73417,5559,111.120,0
73418,5515,79.405,0
73419,5468,44.782,0
73420,5424,6.471,0
73421,5391,-35.206,0
73422,5375,-78.562,0
73423,5385,-120.867,0
73424,5421,-159.020,0
73425,5467,-190.182,0
73426,5497,-212.165,0
73427,5503,-223.720,0
73428,5483,-224.804,0
73429,5446,-216.789,0
73430,5421,-202.416,0
73431,5420,-185.353,0
73432,5428,-169.367,0
73433,5438,-157.496,0
73434,5438,-151.597,0
73435,5430,-152.292,0
73436,5416,-159.055,0
73437,5397,-170.329,0
73438,5394,-183.748,0
73439,5407,-196.548,0
73440,5427,-206.118,0
73441,5452,-210.605,0
73442,5476,-209.387,0
73443,5488,-203.128,0
73444,5469,-193.387,0
73445,5439,-182.117,0
73446,5404,-171.298,0
73447,5390,-162.680,0
73448,5392,-157.530,0
73449,5419,-156.404,0
73450,5473,-158.961,0
73451,5544,-163.728,0
73452,5637,-167.833,0
73453,5736,-166.893,0
73454,5830,-155.398,0
73455,5921,-127.819,0
73456,6014,-80.211,0
73457,6130,-11.568,0
73458,6284,75.879,0
73459,6477,177.810,0
73460,6763,290.106,0
73461,7146,411.639,0
73462,7588,546.617,0
73463,8030,705.020,0
73464,8400,899.947,0
73465,8595,1142.024,0
73466,8538,1432.407,0
73467,8212,1756.665,0
73468,7605,2081.999,0
73469,6800,2359.503,0
73470,5975,2531.778,0
73471,5279,2545.128,0
73472,4831,2364.014,0
73473,4618,1983.543,0
