sample,adc,filtered,lead_off
44564,5122,-280.335,0
44565,5138,-324.830,0
44566,5195,-360.967,0
44567,5284,-384.055,0
44568,5385,-389.939,0
44569,5596,-374.558,0
44570,5843,-334.101,0
44571,5987,-265.400,0
44572,5987,-167.546,0
44573,5826,-45.076,0
44574,5581,89.260,0
44575,5362,214.887,0
44576,5242,308.081,0
44577,5247,349.514,0
44578,5285,331.162,0
44579,5345,259.064,0
44580,5443,150.923,0
44581,5548,30.734,0
44582,5674,-76.713,0
44583,5807,-150.073,0
44584,5923,-174.339,0
44585,5988,-142.850,0
44586,5984,-58.732,0
44587,6034,64.944,0
44588,6157,207.921,0
44589,6265,348.821,0
44590,6370,471.780,0
44591,6438,570.142,0
44592,6422,645.908,0
44593,6359,705.764,0
44594,6297,755.828,0
44595,6284,798.045,0
44596,6366,830.172,0
44597,6543,849.143,0
44598,6735,855.654,0
44599,6813,856.704,0
44600,6785,863.642,0
44601,6746,886.586,0
44602,6653,929.089,0
44603,6536,986.019,0
44604,6468,1044.858,0
44605,6451,1089.716,0
44606,6493,1106.980,0
44607,6603,1090.657,0
44608,6743,1045.366,0
44609,6868,985.773,0
44610,7045,932.491,0
44611,7199,906.143,0
44612,7256,921.658,0
44613,7220,983.753,0
44614,7106,1084.496,0
44615,6946,1204.307,0
44616,6820,1316.862,0
44617,6729,1396.534,0
44618,6741,1425.867,0
44619,6838,1400.572,0
44620,7018,1330.654,0
44621,7205,1237.574,0
44622,7341,1148.285,0
44623,7437,1087.783,0
44624,7465,1072.618,0
44625,7410,1107.267,0
44626,7318,1183.807,0
44627,7215,1284.365,0
44628,7165,1385.773,0
44629,7200,1465.615,0
44630,7302,1508.372,0
44631,7496,1509.972,0
44632,7666,1479.217,0
44633,7758,1435.125,0
44634,7796,1400.408,0
44635,7759,1393.439,0
44636,7652,1421.929,0
44637,7570,1480.450,0
44638,7611,1552.794,0
44639,7767,1618.998,0
44640,7950,1664.310,0
44641,7992,1685.161,0
44642,7932,1688.417,0
44643,7889,1685.125,0
44644,7923,1684.090,0
44645,8105,1689.755,0
44646,8326,1704.326,0
44647,8502,1730.721,0
44648,8605,1772.999,0
44649,8528,1833.737,0
44650,8332,1910.202,0
44651,8279,1992.224,0
44652,8373,2064.843,0
44653,8464,2115.325,0
44654,8537,2139.145,0
44655,8611,2140.424,0
44656,8653,2128.058,0
44657,8678,2111.343,0
44658,8733,2097.435,0
44659,8797,2091.069,0
44660,8807,2095.414,0
44661,8768,2112.084,0
44662,8724,2139.635,0
44663,8683,2172.211,0
44664,8642,2200.191,0
44665,8514,2212.744,0
44666,8392,2200.648,0
44667,8421,2158.639,0
44668,8482,2087.869,0
44669,8392,1997.147,0
44670,8198,1899.718,0
44671,8026,1806.093,0
44672,7995,1718.758,0
44673,8015,1633.380,0
44674,8007,1544.669,0
44675,7941,1451.249,0
44676,7950,1356.435,0
44677,8072,1266.653,0
44678,8271,1190.364,0
44679,8441,1137.548,0
44680,8496,1117.706,0
44681,8450,1135.733,0
44682,8388,1187.930,0
44683,8405,1261.646,0
44684,8460,1339.823,0
44685,8560,1407.838,0
44686,8570,1458.233,0
44687,8612,1490.828,0
44688,8558,1509.321,0
44689,8456,1517.183,0
44690,8454,1515.126,0
44691,8521,1501.785,0
44692,8539,1477.058,0
44693,8403,1444.216,0
44694,8210,1407.693,0
44695,8069,1368.562,0
44696,7918,1322.426,0
44697,7870,1261.556,0
44698,7894,1179.574,0
44699,7893,1075.951,0
44700,7949,957.829,0
44701,8011,838.379,0
44702,8061,733.092,0
44703,8101,655.512,0
44704,8133,613.601,0
44705,8196,607.986,0
44706,8303,632.882,0
44707,8577,679.614,0
44708,8988,741.882,0
44709,9329,820.474,0
44710,9557,923.658,0
44711,9792,1061.946,0
44712,10104,1241.388,0
44713,10409,1460.684,0
44714,10670,1712.531,0
44715,10761,1985.847,0
44716,10598,2265.994,0
44717,10171,2532.670,0
44718,9529,2757.469,0
44719,8687,2903.923,0
44720,7848,2931.561,0
44721,7238,2804.166,0
44722,6966,2501.516,0
44723,6930,2031.219,0
44724,7026,1434.370,0
44725,6963,779.825,0
44726,6659,146.856,0
44727,6341,-397.627,0
44728,6027,-816.656,0
44729,5681,-1108.108,0
44730,5447,-1297.964,0
44731,5464,-1426.992,0
44732,5665,-1534.850,0
44733,5805,-1646.312,0
44734,5861,-1765.619,0
44735,5871,-1880.910,0
44736,5819,-1974.172,0
44737,5783,-2030.604,0
44738,5755,-2044.185,0
44739,5583,-2019.323,0
44740,5266,-1970.575,0
44741,4856,-1921.732,0
44742,4563,-1902.666,0
44743,4389,-1941.755,0
44744,4277,-2055.568,0
44745,4359,-2241.233,0
44746,4649,-2475.097,0
44747,4924,-2717.356,0
44748,5191,-2921.566,0
44749,5301,-3047.196,0
44750,5160,-3071.519,0
44751,4791,-2997.256,0
44752,4321,-2853.752,0
44753,3914,-2690.326,0
44754,3737,-2562.529,0
44755,3655,-2515.370,0
44756,3679,-2570.214,0
44757,3815,-2720.428,0
44758,3951,-2935.651,0
44759,4016,-3171.486,0
44760,3904,-3381.895,0
44761,3753,-3531.650,0
44762,3631,-3604.992,0
44763,3457,-3607.469,0
44764,3360,-3561.474,0
44765,3343,-3498.089,0
44766,3247,-3447.613,0
44767,3185,-3431.691,0
44768,3171,-3459.136,0
44769,3245,-3525.001,0
44770,3261,-3612.371,0
44771,3215,-3697.786,0
44772,3140,-3759.856,0
44773,3127,-3787.220,0
44774,3123,-3781.320,0
44775,3125,-3753.120,0
44776,3189,-3716.526,0
44777,3036,-3682.318,0
44778,2702,-3656.349,0
44779,2466,-3642.831,0
44780,2379,-3647.852,0
44781,2507,-3677.856,0
44782,2661,-3734.095,0
44783,2673,-3808.751,0
44784,2626,-3886.922,0
44785,2367,-3953.332,0
44786,2027,-3999.525,0
44787,1917,-4027.646,0
44788,2058,-4047.689,0
44789,2413,-4068.685,0
44790,2746,-4089.925,0
44791,2869,-4099.183,0
44792,2740,-4079.876,0
44793,2510,-4022.344,0
44794,2342,-3931.193,0
44795,2293,-3823.638,0
44796,2143,-3721.256,0
44797,1823,-3642.830,0
44798,1601,-3603.115,0
44799,1659,-3613.674,0
44800,1863,-3679.304,0
44801,1866,-3791.567,0
44802,1793,-3927.710,0
44803,1879,-4057.813,0
44804,2130,-4153.613,0
44805,2303,-4193.309,0
44806,2337,-4164.341,0
44807,2139,-4067.549,0
44808,1871,-3920.962,0
44809,1703,-3758.117,0
44810,1526,-3618.481,0
44811,1424,-3534.090,0
44812,1367,-3519.739,0
44813,1361,-3570.734,0
44814,1566,-3667.105,0
44815,1908,-3780.084,0
44816,2231,-3877.563,0
44817,2216,-3929.496,0
44818,2008,-3915.725,0
44819,1820,-3833.923,0
44820,1849,-3700.950,0
44821,1949,-3544.647,0
44822,1833,-3392.180,0
44823,1535,-3264.262,0
44824,1111,-3177.515,0
44825,824,-3148.311,0
44826,755,-3190.659,0
44827,774,-3307.892,0
44828,974,-3484.968,0
44829,1293,-3687.888,0
44830,1444,-3871.321,0
44831,1351,-3992.448,0
44832,1291,-4026.313,0
44833,1350,-3974.013,0
44834,1341,-3858.173,0
44835,1250,-3710.517,0
44836,1138,-3560.946,0
44837,1193,-3431.868,0
44838,1418,-3335.375,0
44839,1601,-3271.494,0
44840,1530,-3229.777,0
44841,1273,-3196.545,0
44842,951,-3164.516,0
44843,519,-3138.224,0
44844,3,-3132.747,0
44845,1,-3167.559,0
44846,1,-3256.879,0
44847,3,-3400.573,0
44848,8,-3582.591,0
44849,164,-3777.116,0
44850,224,-3955.854,0
44851,275,-4093.121,0
44852,219,-4170.022,0
44853,4,-4178.675,0
44854,4,-4125.281,0
44855,5,-4028.995,0
44856,3,-3915.697,0
44857,1,-3810.308,0
44858,5,-3731.055,0
44859,137,-3685.803,0
44860,262,-3670.048,0
44861,5,-3668.625,0
44862,3,-3663.328,0
44863,5,-3642.081,0
44864,2,-3602.599,0
44865,3,-3550.484,0
44866,2,-3495.442,0
44867,2,-3447.063,0
44868,3,-3410.918,0
44869,0,-3386.449,0
44870,1,-3367.628,0
44871,2,-3346.091,0
44872,5,-3315.203,0
44873,6,-3273.078,0
44874,1,-3223.149,0
44875,1,-3172.116,0
44876,4,-3126.383,0
44877,1,-3088.812,0
44878,3,-3057.521,0
44879,2,-3027.283,0
44880,5,-2992.632,0
44881,3,-2950.913,0
44882,0,-2903.688,0
44883,5,-2855.795,0
44884,1,-2812.607,0
44885,2,-2777.046,0
44886,2,-2748.019,0
44887,1,-2721.061,0
44888,3,-2690.782,0
44889,0,-2653.766,0
44890,1,-2610.367,0
44891,4,-2564.442,0
44892,4,-2521.192,0
44893,3,-2484.329,0
44894,2,-2454.143,0
44895,1,-2427.466,0
44896,3,-2399.460,0
44897,0,-2366.234,0
44898,4,-2326.907,0
44899,1,-2284.012,0
44900,0,-2242.072,0
44901,1,-2205.147,0
44902,2,-2174.678,0
44903,0,-2148.745,0
44904,0,-2123.167,0
44905,3,-2093.800,0
44906,0,-2058.733,0
44907,8,-2019.224,0
44908,0,-1978.925,0
44909,1,-1941.877,0
44910,1,-1910.384,0
44911,6,-1883.822,0
44912,2,-1859.012,0
44913,0,-1831.991,0
44914,4,-1800.224,0
44915,4,-1763.940,0
44916,3,-1725.901,0
44917,1,-1689.857,0
44918,4,-1658.542,0
44919,0,-1632.230,0
44920,4,-1608.631,0
44921,5,-1584.166,0
44922,1,-1555.897,0
44923,3,-1523.097,0
44924,1,-1487.613,0
44925,5,-1452.802,0
44926,1,-1421.673,0
44927,2,-1395.288,0
44928,1,-1372.265,0
44929,4,-1349.589,0
44930,5,-1324.235,0
44931,157,-1294.421,0
44932,452,-1258.804,0
44933,825,-1213.315,0
44934,1229,-1148.204,0
44935,1553,-1048.431,0
44936,1829,-898.176,0
44937,2084,-687.248,0
44938,2211,-416.064,0
44939,2194,-97.690,0
44940,2224,243.016,0
44941,2207,573.838,0
44942,2096,862.616,0
44943,1973,1084.216,0
44944,2052,1224.907,0
44945,2418,1285.667,0
44946,2988,1285.448,0
44947,3531,1261.363,0
44948,4019,1261.761,0
44949,4495,1333.127,0
44950,4975,1507.322,0
44951,5513,1795.404,0
44952,5929,2188.993,0
44953,6111,2665.122,0
44954,6027,3189.715,0
44955,5735,3718.757,0
44956,5521,4200.695,0
44957,5387,4584.117,0
44958,5360,4830.206,0
44959,5445,4924.281,0
44960,5691,4880.842,0
44961,6065,4740.818,0
44962,6602,4562.937,0
44963,7151,4412.027,0
44964,7543,4346.320,0
44965,7816,4405.129,0
44966,8083,4600.013,0
44967,8355,4913.818,0
44968,8534,5308.344,0
44969,8423,5735.566,0
44970,8278,6146.277,0
44971,8246,6495.696,0
44972,8404,6749.996,0
44973,8763,6894.633,0
44974,9258,6940.439,0
44975,9746,6922.920,0
44976,10091,6893.098,0
44977,10292,6902.099,0
44978,10326,6985.138,0
44979,10312,7151.211,0
44980,10361,7382.342,0
44981,10489,7642.329,0
44982,10666,7890.795,0
44983,10828,8096.160,0
44984,10899,8242.543,0
44985,10920,8329.403,0
44986,10929,8366.407,0
44987,10938,8367.493,0
44988,10946,8346.535,0
44989,10949,8314.766,0
44990,10953,8279.346,0
44991,10956,8242.932,0
44992,10958,8204.420,0
44993,10964,8160.733,0
44994,10968,8109.083,0
44995,10973,8048.792,0
44996,10975,7981.914,0
44997,10979,7912.426,0
44998,10976,7844.475,0
44999,10977,7780.587,0
45000,10980,7720.733,0
45001,10986,7662.745,0
45002,10985,7603.764,0
45003,10979,7541.857,0
45004,10982,7476.924,0
45005,10986,7410.605,0
45006,10984,7345.333,0
45007,10985,7282.979,0
45008,10984,7223.787,0
45009,10985,7166.245,0
45010,10984,7107.949,0
45011,10987,7046.963,0
45012,10991,6982.916,0
45013,10994,6917.254,0
45014,10987,6852.481,0
45015,10987,6790.768,0
45016,10991,6732.754,0
45017,10990,6677.259,0
45018,10985,6621.979,0
45019,10985,6564.663,0
45020,10984,6504.212,0
45021,10978,6441.194,0
45022,10979,6377.467,0
45023,10979,6315.141,0
45024,10985,6255.495,0
45025,10978,6198.412,0
45026,10972,6142.508,0
45027,10975,6085.881,0
45028,10977,6027.187,0
45029,10969,5966.446,0
45030,10972,5905.016,0
45031,10965,5844.765,0
45032,10963,5787.000,0
45033,10958,5731.730,0
45034,10967,5677.668,0
45035,10953,5622.982,0
45036,10950,5566.281,0
45037,10948,5507.263,0
45038,10948,5446.854,0
45039,10944,5386.771,0
45040,10942,5328.633,0
45041,10942,5273.111,0
45042,10938,5219.617,0
45043,10936,5166.686,0
45044,10933,5112.802,0
45045,10923,5057.200,0
45046,10900,5000.162,0
45047,10853,4942.536,0
45048,10753,4884.597,0
45049,10642,4824.725,0
45050,10576,4758.915,0
45051,10526,4682.052,0
45052,10461,4590.427,0
45053,10430,4483.696,0
45054,10413,4365.314,0
45055,10368,4241.660,0
45056,10205,4119.853,0
45057,9995,4004.329,0
45058,9894,3893.997,0
45059,9881,3783.001,0
45060,9919,3665.347,0
45061,9967,3539.873,0
45062,9999,3411.963,0
45063,9971,3291.336,0
45064,9925,3187.607,0
45065,9976,3106.359,0
45066,9990,3048.040,0
45067,9982,3009.342,0
45068,9984,2984.842,0
45069,10000,2968.164,0
45070,10022,2953.310,0
45071,9986,2935.904,0
45072,9944,2913.447,0
45073,9923,2884.617,0
45074,9969,2848.853,0
45075,10067,2807.034,0
45076,10100,2762.423,0
45077,10029,2719.974,0
45078,10000,2683.556,0
45079,9999,2653.563,0
45080,9966,2627.232,0
45081,9969,2600.712,0
45082,9947,2570.813,0
45083,9871,2535.609,0
45084,9741,2493.724,0
45085,9620,2442.941,0
45086,9463,2379.584,0
45087,9373,2299.411,0
45088,9408,2199.840,0
45089,9591,2083.100,0
45090,9789,1958.945,0
45091,9932,1844.317,0
45092,9996,1758.554,0
45093,9968,1716.110,0
45094,9835,1720.497,0
45095,9635,1761.950,0
45096,9548,1819.642,0
45097,9486,1868.151,0
45098,9427,1885.705,0
45099,9387,1860.090,0
45100,9351,1790.165,0
45101,9382,1684.138,0
45102,9409,1556.607,0
45103,9404,1425.210,0
45104,9376,1306.712,0
45105,9319,1212.994,0
45106,9243,1148.265,0
45107,9090,1108.353,0
45108,9009,1082.090,0
45109,9085,1055.104,0
45110,9234,1016.046,0
45111,9370,962.535,0
45112,9398,902.504,0
45113,9282,849.339,0
45114,9159,813.689,0
45115,9099,797.362,0
45116,9033,793.037,0
45117,9092,788.851,0
45118,9265,774.711,0
45119,9464,747.775,0
45120,9811,715.121,0
45121,10339,693.231,0
45122,10932,705.757,0
45123,10969,778.634,0
45124,10974,929.694,0
45125,10979,1156.949,0
45126,10977,1435.579,0
45127,10975,1726.209,0
45128,10972,1987.732,0
45129,10972,2188.092,0
45130,10970,2310.269,0
45131,10969,2353.284,0
45132,10968,2329.362,0
45133,10967,2258.915,0
45134,10971,2164.946,0
45135,10970,2068.138,0
45136,10968,1983.435,0
45137,10962,1918.483,0
45138,10965,1873.959,0
45139,10966,1845.477,0
45140,10972,1826.310,0
45141,10975,1809.983,0
45142,10980,1791.975,0
45143,10985,1770.264,0
45144,10985,1744.867,0
45145,10983,1716.830,0
45146,10983,1687.219,0
45147,10981,1656.571,0
45148,10977,1624.931,0
45149,10963,1592.204,0
45150,10953,1558.450,0
45151,10906,1523.877,0
45152,10536,1487.715,0
45153,9820,1444.291,0
45154,9078,1377.246,0
45155,8403,1257.942,0
45156,7959,1053.113,0
45157,7667,739.023,0
45158,7475,313.974,0
45159,7364,-197.691,0
45160,7348,-751.144,0
45161,7254,-1292.482,0
45162,7134,-1771.754,0
45163,6971,-2154.211,0
45164,6756,-2426.801,0
45165,6524,-2598.591,0
45166,6345,-2695.879,0
45167,6177,-2753.680,0
45168,6011,-2806.214,0
45169,5877,-2879.373,0
45170,5835,-2986.540,0
45171,5780,-3127.501,0
45172,5691,-3290.486,0
45173,5611,-3457.449,0
45174,5568,-3610.618,0
45175,5522,-3737.377,0
45176,5526,-3832.125,0
45177,5481,-3895.620,0
45178,5304,-3933.359,0
45179,5022,-3954.752,0
45180,4682,-3973.259,0
45181,4381,-4005.632,0
45182,4267,-4068.527,0
45183,4306,-4172.545,0
45184,4518,-4316.061,0
45185,4789,-4482.325,0
45186,5100,-4641.854,0
45187,5456,-4759.339,0
45188,5806,-4802.042,0
45189,6136,-4746.856,0
45190,6272,-4585.120,0
45191,6170,-4325.895,0
45192,5967,-3997.668,0
45193,5688,-3646.105,0
45194,5299,-3326.108,0
45195,4989,-3090.231,0
45196,4762,-2977.027,0
45197,4512,-3002.361,0
45198,4329,-3156.835,0
45199,4243,-3410.201,0
45200,4223,-3719.811,0
45201,4293,-4039.593,0
45202,4321,-4327.793,0
45203,4167,-4553.414,0
45204,3875,-4701.792,0
45205,3531,-4778.062,0
45206,3245,-4805.552,0
45207,3189,-4817.627,0
45208,3268,-4845.131,0
45209,3309,-4904.988,0
45210,3413,-4995.871,0
45211,3623,-5101.588,0
45212,3815,-5197.697,0
45213,3899,-5258.280,0
45214,3791,-5263.219,0
45215,3616,-5205.568,0
45216,3480,-5095.690,0
45217,3357,-4958.869,0
45218,3251,-4827.165,0
45219,3095,-4729.942,0
45220,2989,-4686.970,0
45221,2956,-4705.042,0
45222,3030,-4777.124,0
45223,3072,-4883.798,0
45224,3147,-4997.868,0
45225,3321,-5091.383,0
45226,3435,-5142.074,0
45227,3415,-5137.521,0
45228,3250,-5077.850,0
45229,3009,-4976.820,0
45230,2769,-4859.538,0
45231,2584,-4756.118,0
45232,2586,-4692.899,0
45233,2706,-4684.076,0
45234,2923,-4726.692,0
45235,3198,-4801.062,0
45236,3429,-4876.439,0
45237,3464,-4920.021,0
45238,3326,-4907.308,0
45239,3245,-4830.519,0
45240,3194,-4700.658,0
45241,3169,-4541.958,0
45242,3061,-4382.958,0
45243,2875,-4249.562,0
45244,2665,-4161.850,0
45245,2531,-4132.701,0
45246,2456,-4165.900,0
45247,2448,-4254.045,0
45248,2461,-4378.654,0
45249,2541,-4513.905,0
45250,2684,-4632.756,0
45251,2793,-4712.823,0
45252,2882,-4740.423,0
45253,2991,-4712.187,0
45254,3180,-4633.524,0
45255,3445,-4514.029,0
45256,3652,-4362.239,0
45257,3780,-4183.344,0
45258,3813,-3981.422,0
45259,3807,-3763.846,0
45260,3735,-3543.952,0
45261,3686,-3339.859,0
45262,3639,-3170.003,0
45263,3592,-3047.608,0
45264,3592,-2976.818,0
45265,3652,-2951.913,0
45266,3753,-2959.148,0
45267,3706,-2980.609,0
45268,3547,-2999.970,0
45269,3460,-3008.413,0
45270,3482,-3006.494,0
45271,3501,-3000.048,0
45272,3400,-2994.251,0
45273,3275,-2991.360,0
45274,3187,-2992.524,0
45275,3184,-2999.720,0
45276,3126,-3015.266,0
45277,2981,-3040.481,0
45278,2887,-3075.628,0
45279,2850,-3120.359,0
45280,2878,-3172.784,0
45281,3012,-3227.673,0
45282,3114,-3275.694,0
45283,3196,-3305.088,0
45284,3199,-3305.675,0
45285,3229,-3273.082,0
45286,3245,-3210.414,0
45287,3175,-3126.685,0
45288,3108,-3033.913,0
45289,3020,-2944.676,0
45290,2909,-2870.319,0
45291,2823,-2819.726,0
45292,2826,-2798.361,0
45293,2833,-2806.985,0
45294,2791,-2840.733,0
45295,2828,-2889.954,0
45296,3001,-2942.100,0
45297,3049,-2983.128,0
45298,2835,-3000.098,0
45299,2638,-2986.959,0
45300,2558,-2949.564,0
45301,2479,-2903.965,0
45302,2459,-2868.800,0
45303,2523,-2857.356,0
45304,2613,-2872.742,0
45305,2625,-2907.240,0
45306,2617,-2946.125,0
45307,2517,-2974.328,0
45308,2359,-2982.800,0
45309,2297,-2971.868,0
45310,2363,-2949.766,0
45311,2441,-2926.774,0
45312,2528,-2908.959,0
45313,2644,-2895.446,0
45314,2774,-2879.481,0
45315,2809,-2851.485,0
45316,2858,-2802.999,0
45317,2908,-2730.155,0
45318,2919,-2635.037,0
45319,2989,-2524.696,0
45320,3020,-2408.736,0
45321,2928,-2296.795,0
45322,2757,-2197.646,0
45323,2685,-2119.700,0
45324,2758,-2070.053,0
45325,2920,-2050.730,0
45326,3025,-2055.109,0
45327,3019,-2068.849,0
45328,2939,-2076.001,0
45329,2724,-2066.612,0
45330,2461,-2041.590,0
45331,2427,-2012.397,0
45332,2551,-1994.633,0
45333,2723,-1998.244,0
45334,2919,-2020.819,0
45335,3182,-2047.946,0
45336,3457,-2058.554,0
45337,3661,-2031.396,0
45338,3673,-1951.149,0
45339,3603,-1813.899,0
45340,3497,-1630.318,0
45341,3360,-1424.187,0
45342,3314,-1226.286,0
45343,3328,-1065.848,0
45344,3330,-962.526,0
45345,3377,-921.818,0
45346,3429,-935.141,0
45347,3499,-983.382,0
45348,3533,-1042.334,0
45349,3606,-1088.783,0
45350,3700,-1105.601,0
45351,3833,-1084.290,0
45352,4044,-1024.495,0
45353,4182,-931.276,0
45354,4225,-812.215,0
45355,4217,-676.238,0
45356,4192,-533.666,0
45357,4227,-395.577,0
45358,4291,-271.754,0
45359,4400,-168.236,0
45360,4445,-86.123,0
45361,4340,-22.826,0
45362,4119,24.293,0
45363,3925,54.117,0
45364,3917,61.444,0
45365,4082,41.794,0
45366,4455,-1.401,0
45367,4618,-52.789,0
45368,4526,-89.261,0
45369,4348,-91.680,0
45370,4215,-55.878,0
45371,4155,5.681,0
45372,4299,72.116,0
45373,4410,125.881,0
45374,4434,160.391,0
45375,4582,179.721,0
45376,4718,193.559,0
45377,4787,212.542,0
45378,4800,245.028,0
45379,4751,294.688,0
45380,4580,359.166,0
45381,4366,429.811,0
45382,4255,492.699,0
45383,4285,532.188,0
45384,4388,536.950,0
45385,4529,505.460,0
45386,4706,447.749,0
45387,4863,382.940,0
45388,4937,333.949,0
45389,4898,320.670,0
45390,4846,353.363,0
45391,4725,428.768,0
45392,4541,530.486,0
45393,4417,633.102,0
45394,4339,709.090,0
45395,4190,736.810,0
45396,4129,706.345,0
45397,4224,621.533,0
45398,4353,499.215,0
45399,4426,365.793,0
45400,4442,250.045,0
45401,4451,174.124,0
45402,4485,147.389,0
45403,4499,166.041,0
45404,4526,217.474,0
45405,4400,285.864,0
45406,4212,355.671,0
45407,4188,412.675,0
45408,4183,445.368,0
45409,4173,447.685,0
45410,4198,420.583,0
45411,4251,371.170,0
45412,4252,310.624,0
45413,4278,251.653,0
45414,4383,205.978,0
45415,4532,182.963,0
45416,4683,189.408,0
45417,4772,229.102,0
45418,4741,301.230,0
45419,4627,398.352,0
45420,4483,505.814,0
45421,4310,604.106,0
45422,4247,673.810,0
45423,4278,701.477,0
45424,4384,684.321,0
45425,4585,631.755,0
45426,4780,563.093,0
45427,4845,502.168,0
45428,4698,469.777,0
45429,4467,475.800,0
45430,4292,514.834,0
45431,4190,568.616,0
45432,4177,614.195,0
45433,4251,633.138,0
45434,4377,617.686,0
45435,4533,572.433,0
45436,4666,512.120,0
45437,4585,456.469,0
45438,4468,422.967,0
45439,4453,420.339,0
45440,4477,446.749,0
45441,4603,493.305,0
45442,4781,549.566,0
45443,4865,607.836,0
45444,4849,664.390,0
45445,4902,717.935,0
45446,5019,768.346,0
45447,5059,817.389,0
45448,5016,868.899,0
45449,4946,925.961,0
45450,4876,986.938,0
45451,4906,1044.228,0
45452,5140,1087.749,0
45453,5450,1112.108,0
45454,5666,1122.873,0
45455,5643,1136.225,0
45456,5500,1170.477,0
45457,5377,1234.950,0
45458,5421,1324.351,0
45459,5565,1422.424,0
45460,5700,1511.311,0
45461,5772,1579.629,0
45462,5703,1624.848,0
45463,5565,1650.331,0
45464,5476,1660.593,0
45465,5541,1658.731,0
45466,5735,1647.680,0
45467,5915,1633.151,0
45468,6057,1624.382,0
45469,6166,1631.359,0
45470,6164,1660.763,0
45471,6027,1713.084,0
45472,5772,1781.306,0
45473,5543,1851.143,0
45474,5462,1903.813,0
45475,5536,1921.900,0
45476,5656,1896.300,0
45477,5795,1830.339,0
45478,5901,1738.849,0
45479,5994,1643.368,0
45480,6149,1566.374,0
45481,6213,1526.726,0
45482,6193,1536.098,0
45483,6150,1595.550,0
45484,6222,1693.941,0
45485,6339,1811.034,0
45486,6382,1924.664,0
45487,6355,2017.541,0
45488,6331,2080.375,0
45489,6298,2111.853,0
45490,6295,2117.075,0
45491,6431,2105.299,0
45492,6695,2087.997,0
45493,6896,2077.742,0
45494,6863,2086.144,0
45495,6673,2119.183,0
45496,6479,2172.386,0
45497,6331,2230.780,0
45498,6280,2274.932,0
45499,6217,2289.080,0
45500,6120,2265.984,0
45501,6009,2206.319,0
45502,5910,2114.921,0
45503,5842,1997.857,0
45504,5839,1862.241,0
45505,5920,1717.998,0
45506,5956,1579.181,0
45507,5932,1462.231,0
45508,5908,1380.706,0
45509,5893,1339.652,0
45510,5868,1333.488,0
45511,5851,1348.467,0
45512,5762,1367.877,0
45513,5738,1377.380,0
45514,5878,1369.144,0
45515,6043,1344.632,0
45516,6292,1314.921,0
45517,6529,1297.303,0
45518,6692,1309.241,0
45519,6680,1361.914,0
45520,6524,1455.180,0
45521,6335,1575.771,0
45522,6261,1700.456,0
45523,6198,1803.796,0
45524,6094,1866.403,0
45525,6066,1879.035,0
45526,6088,1842.199,0
45527,6156,1764.277,0
45528,6228,1659.809,0
45529,6224,1547.338,0
45530,6168,1445.844,0
45531,6192,1370.312,0
45532,6245,1328.706,0
45533,6271,1321.555,0
45534,6321,1343.057,0
45535,6455,1383.038,0
45536,6596,1430.462,0
45537,6758,1477.840,0
45538,6917,1524.190,0
45539,7077,1575.022,0
45540,7322,1639.707,0
45541,7679,1728.148,0
45542,8076,1848.607,0
45543,8488,2006.856,0
45544,8941,2205.876,0
45545,9292,2445.910,0
45546,9431,2724.189,0
45547,9363,3032.848,0
45548,9088,3355.331,0
45549,8602,3663.758,0
45550,7899,3919.243,0
45551,7137,4075.704,0
45552,6472,4087.590,0
45553,5942,3921.273,0
45554,5599,3567.045,0
45555,5503,3046.710,0
45556,5611,2413.482,0
45557,5826,1743.700,0
45558,6063,1121.928,0
45559,6122,622.738,0
45560,5951,293.530,0
45561,5753,143.371,0
45562,5535,142.770,0
45563,5341,235.405,0
45564,5181,356.438,0
45565,4989,449.581,0
45566,4815,477.487,0
45567,4743,424.579,0
45568,4754,295.075,0
45569,4831,109.074,0
45570,4920,-102.600,0
45571,4983,-305.036,0
45572,5005,-466.826,0
45573,5017,-566.934,0
45574,4978,-598.848,0
45575,5005,-570.744,0
45576,5095,-501.468,0
45577,5234,-413.346,0
45578,5411,-324.537,0
45579,5560,-244.062,0
45580,5585,-171.390,0
45581,5502,-100.701,0
45582,5484,-27.331,0
45583,5490,48.054,0
45584,5519,119.901,0
45585,5507,180.973,0
45586,5434,225.137,0
45587,5365,248.412,0
45588,5434,249.392,0
45589,5596,230.756,0
45590,5743,201.232,0
45591,5821,174.954,0
45592,5798,166.651,0
45593,5738,185.046,0
45594,5683,228.673,0
45595,5660,286.756,0
45596,5565,344.131,0
45597,5464,386.630,0
45598,5407,404.323,0
45599,5324,392.684,0
45600,5273,352.426,0
45601,5244,288.330,0
45602,5199,207.722,0
45603,5199,119.108,0
45604,5336,31.433,0
45605,5441,-45.612,0
45606,5532,-101.494,0
45607,5665,-126.588,0
45608,5709,-115.026,0
45609,5745,-66.899,0
45610,5701,10.872,0
45611,5635,105.344,0
45612,5599,200.144,0
45613,5593,279.460,0
45614,5641,332.344,0
45615,5689,355.564,0
45616,5730,353.692,0
45617,5787,336.531,0
45618,5839,315.485,0
45619,5808,300.384,0
45620,5736,297.061,0
45621,5601,305.691,0
45622,5530,320.639,0
45623,5523,332.660,0
45624,5588,333.071,0
45625,5652,317.868,0
45626,5749,289.526,0
45627,5807,255.911,0
45628,5764,227.137,0
45629,5562,211.136,0
45630,5309,209.032,0
45631,5118,212.766,0
